INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
986,ABANK-0986,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험금 청구권 소멸시효 기산점으로 가장 적절한 것은?
① 원보험사고가 발생한 때
② 원보험자 보상책임의 여부와 보상금액이 확정된 때
③ 원보험자가 원보험금을 지급한 때
④ 원보험자가 재보험자에게 재보험금을 청구한 때",,X,2,,,0,,,,,,,,,,,,,
987,ABANK-0987,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 Cat Bond에 관한 내용으로 가장 적절하지 않은 것은?
① 사고연계채권의 한 종류이다.
② 도덕적해이와 관련이 적다.
③ 전통재보험시장이 하드마켓일 경우 추가 담보력 확보가 가능하다.
④ 자본시장의 통상적인 투자위험과 상관관계가 높다.",,X,1,,,0,,,,,,,,,,,,,
988,ABANK-0988,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 비비례특약에 해당하는 내용으로 알맞게 짝지 어진 것은? 가. Layer별요율(Layer Rate) 나. 최종정미손해조항(Ultimate Net Loss Clause) 다. 이익수수료(Profit Commission) 라. 복원조항(Reinstatement Clause) 마. 재보험수수료(Reinsurance Commission)
① 가, 나, 다
② 나, 다, 라
③ 가, 나, 라
④ 가, 다, 라",,X,1,,,0,,,,,,,,,,,,,
989,ABANK-0989,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 비비례특약 재보험의 가격결정인 Experience Rating에 대한 설명으로 가장 적절하지 않은 것은?
① 과거 보험손해 이력을 바탕으로 미래 손실을 예측하여 가격을 결정한다.
② 현재의 재보험 포트폴리오가 과거에 비해 크게 변하지 않은 경우 Burning Cost방법을 사용할 수 있다.
③ 원보험사가 IBNR 등 준비금을 계상하여도 재보험사는 재보험자료를 이용하여 따로 산출한다.
④ 과거 실적자료를 활용할 수 없는 경우 수학적 모델을 이용하여 가격을 결정한다.",,X,4,,,0,,,,,,,,,,,,,
990,ABANK-0990,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 손해보험회사에서 판매하는 연금저축손해보험에 관한 내용이다. 옳지 않은 것은?
① 관련세법이 정한 바에 따라 납입한 보험료에 대하여 세액공제를 받을 수 있다.
② 만 55세 이후 수령하여야 한다.
③ 예금보험기금에 의한 지급보장이 가능하다.
④ 연금은 균등수령 또는 종신수령이 가능하다.",,X,3,,,0,,,,,,,,,,,,,
991,ABANK-0991,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"연금저축의 계약자배당금에 관한 사항이다. 옳지 않은 것은?
① 연금지급 개시일 이후에 발생된 계약자 배당준비금은 가산연금 이라 하여 매회 연금에 더하여 지급한다.
② 회사는 배당금지급이 결정 되었을 때에는 그 내역을 계약자에게 알려야 한다.
③ 연금지급 개시일이 되기 이전까지 적립한 계약자 배당준비금은 증액연금이라 하며, 연금개시 이전이라도 계약자 요청시 증액연금을 받을 수 있다.
④ 계약이 종료하는 경우에는 보험금 또는 환급금에 더하여 지급한다.",,X,4,,,0,,,,,,,,,,,,,
992,ABANK-0992,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 보험 관계법령에서 정하는 저축성보험은?
① 생존시 만기보험금이 납입보험료의 110%인 계약으로서 10년간 분할 지급하는 계약
② 종신보험 가입후 해약환급금이 납입보험료의 110% 시점에서 해지한 계약
③ 상해보장을 주된 담보로 하고 만기시 납입한 보험료를 환급하는 계약
④ 피보험자 사망이 보험금 지급사유이고, 유족연금으로 납입보험료의 10배를 분할하여 지급하는 계약",,X,1,,,0,,,,,,,,,,,,,
993,ABANK-0993,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"계약자 또는 그 부양가족이 질병·부상에 따라 3개월 이상의 요양이 필요하여 연금저축손해보험 계약을 해지한 경우 종합과세 대상에 포함되지 않으며, 연금 소득세로 분리 과세한다. 다만, 이 경우 연금소득세로 분리 과세하는 범위는 다음 금액의 합계액으로 제한 한다. 다음 중 옳지 않은 것은?
① 200만원
② 의료비와 간병인 비용
③ 연금계좌 가입자 본인의 휴직 또는 휴업월수 × 150만원
④ 거주하고 있는 주택의 주택담보대출 이자",,X,2,,,0,,,,,,,,,,,,,
994,ABANK-0994,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"연금저축의 중도해지시 부득이한 사유의 경우 세율에 대한 혜택을 제공한다. 다음 중 부득이한 사유에 해당 되지 않는 것은?
① 천재지변
② 가입자의 해외이주
③ 가입자의 부동산 취득
④ 가입자의 파산선고",,X,3,,,0,,,,,,,,,,,,,
995,ABANK-0995,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"연금저축손해보험의 임의해지 및 계약이전에 관한 내용 중 옳지 않은 것은?
① 계약자는 계약이 소멸하기 전에는 언제든지 계약을 해지할 수 있다.
② 이미 연금수령이 개시된 연금저축도 계약이전이 가능하다.
③ 압류, 가압류 등이 설정된 계약은 계약이전이 제한된다.
④ 계약을 이전하는 경우 해지환급금, 미경과보험료적립금 등 제지급금을 계좌이체의 방법으로 지급한다.",,X,1,,,0,,,,,,,,,,,,,
996,ABANK-0996,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"연금계좌의 계약 승계에 관한 사항이다. 옳지 않은 것은?
① 계약자가 사망한 경우 상속인이 배우자인 경우에는 계약을 승계할 수 있으며 계약자의 사망일을 승계된 연금계좌 가입일로 한다.
② 연금계좌를 승계하려는 상속인은 피상속인이 사망한 날이 속하는 달의 말일부터 6개월 이내에 승계를 신청해야 한다.
③ 승계신청을 받은 연금계좌 취급자는 사망일부터 승계 신청일까지 인출된 금액에 대하여는 이미 원천징수된 세액을 그대로 인정한다.
④ 계약 승계일이 속한 당해연도의 상속인의 연간보험료 납입한도액은 피상속인이 납부한 금액과 무관하게 연간 1800만원(연금계좌를 취급하는 금융기관에 가입한 연금계좌의 합계액을 말한다)으로 한다.",,X,4,,,0,,,,,,,,,,,,,
997,ABANK-0997,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"월 적립식 저축성보험의 저축성보험차익(이자소득)에 일정조건을 충족하면 비과세를 적용한다. 다음 중 일정 조건에 해당되지 않는 것은?
① 최초납입일부터 만기일 또는 중도해지일까지의 기간이 10년 이상일 것
② 최초납입일로부터 납입기간이 7년 이상인 월 적립식 계약일 것
③ 최초납입일부터 매월 납입하는 기본보험료가 균등 (최초 계약한 기본보험료의 1배 이내로 기본보험료를 증액하는 경우를 포함)하고, 기본보험료의 선납기간이 6개월 이내일 것
④ 1인당 월 보험료 150만원 이하일 것(2017.",,X,4,,,0,,,,,,,,,,,,,
998,ABANK-0998,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음은 질병상해보험 표준약관에서 정하고 있는 보험 수익자 지정에 관한 사항이다. () 안에 알맞은 것은? 보험수익자를 지정하지 않은 때에는 만기환급금 지급의 경우에는 ( )로 하고 사망보험금의 경우에는 ( )로 한다.
① 피보험자, 계약자
② 계약자, 피보험자의 법정상속인
③ 계약자, 계약자의 법정상속인
④ 피보험자, 피보험자의 법정상속인",,X,3,,,0,,,,,,,,,,,,,
999,ABANK-0999,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 어느 한가지로 보험금 지급사유가 발생한 때 에는 보험금을 지급하지 않는다. 옳지 않은 것은?
① 보험 모집인이 피보험자를 해친 경우
② 피보험자가 고의로 자신을 해친 경우. 다만, 피보험자가 심신상실 등으로 자유로운 의사결정을 할 수 없는 상태에서 자신을 해친 경우에는 보험금을 지급한다.
③ 보험수익자가 고의로 피보험자를 해친 경우. 다만, 그 보험수익자가 보험금의 일부 수익자인 경우에는 다른 보험수익자에 대한 보험금은 지급한다.
④ 계약자가 고의로 피보험자를 해친 경우",,X,3,,,0,,,,,,,,,,,,,
1000,ABANK-1000,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 기후변화가 재보험에 미칠 수 있는 영향으로 가장 적절하지 않은 것은?
① 재보험 요율 산출 난이도 증가
② 재보험금 심도의 증가
③ 재보험상품 감소
④ 건강보험금의 증가",,X,3,,,0,,,,,,,,,,,,,
1001,ABANK-1001,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"동질 또는 유사한 위험을 가진 특약을 타 보험회사의 비슷한 특약과 상호교환함으로써 위험의 분산과 거래의 증가를 동시에 만족시키는 재보험 형태로 가장 적절한 것은?
① Retrocession
② Treaty Reinsurance
③ Reciprocal Reinsurance
④ Facultative Reinsurance",,X,4,,,0,,,,,,,,,,,,,
1002,ABANK-1002,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 아래 내용에 대한 재보험방식으로 가장 적절한 것은? 갑 보험회사가 2020년 발생한 200억원의 누적 손해액 중 100억원을 초과하는 금액의 50%인 50억원을 재보험사로부터 보전 받기로 함.
① Umbrella Cover
② Surplus Share
③ Quota Share
④ Excess of Loss",,X,4,,,0,,,,,,,,,,,,,
1003,ABANK-1003,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 Risk XOL의 장점으로 가장 적절하지 않은 것은?
① 관리 업무의 단순성
② 요율 산정의 간편성
③ 정미보유보험료의 증대
④ 보유 수익성의 개선",,X,1,,,0,,,,,,,,,,,,,
1004,ABANK-1004,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 Sunset Clause에 관한 설명으로 가장 적절하지 않은 것은?
① 출재사가 재보험사에게 손해를 통지하는 기한을 명기한다.
② 명기된 기한 내에 손해통지가 이루어지지 않으면 재보험사는 보상책임을 면한다.
③ 손해통지는 계약 종료일로부터 일정 기간 내에 이루어져야 한다.
④ 손해발생과 보험금 청구 사이의 기간이 짧은 종목에서 사용된다.",,X,1,,,0,,,,,,,,,,,,,
1005,ABANK-1005,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험에 관한 설명으로 가장 적절한 것은?
① 재보험은 국가 간 거래가 허용되지 않는다.
② 재보험은 담보별로 출재할 수 없다.
③ 재보험은 손해보험이든 인보험이든 책임보험에 속한다.
④ 재보험 거래는 항상 보험중개사가 중재한다.",,X,4,,,0,,,,,,,,,,,,,
1006,ABANK-1006,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 임의재보험의 담보대상으로 가장 적절하지 않은 것은?
① 신종인수위험
② 특약상 제외위험
③ 대형담보
④ 표준체 위험",,X,3,,,0,,,,,,,,,,,,,
1007,ABANK-1007,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 원보험자가 지급한 보험금에 손해사정 비용을 합한 후 잔존물 처리와 대위권 행사로 회수한 보험금과 여타 재보험 계약상 회수된 재보험금을 공제한다는 조항은?
① Ultimate Net Loss Clause
② Net Retained Line Clause
③ Run-off Clause
④ Interlocking Clause",,X,4,,,0,,,,,,,,,,,,,
1008,ABANK-1008,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음은 원보험자와 재보험자 간 연간 재보험 거래실적이다. 재보험자의 재보험손익은 얼마인가? (주어진 항목만을 고려하여 계산하시오.) - 재보험료 : 50억원 - 재보험금 : 40억원 - 이익수수료 : 8억원
① 2억원 이익
② 2억원 손실
③ 10억원 이익
④ 10억원 손실",,X,3,,,0,,,,,,,,,,,,,
1009,ABANK-1009,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 용어에 대한 설명으로 가장 적절하지 않은 것은?
① Arbitration Clause는 재보험계약에 대한 재보험자와 원보험자 사이의 이견이나 분쟁을 처리하기 위한 조항이다.
② Overriding Commission은 재보험자가 이익을 얻었을 때에 그 일부를 원보험자에게 환급하는 의미로 지급하는 수수료를 말한다.
③ Follow the Fortunes Clause는 재보험자는 원보험자의 처리에 따른다는 조항이다.
④ Errors and Omissions Clause는 우연한 오류나 탈루가 발생할지라도 어느 일방에 손해를 주지 않으면 발견 즉시 정정한다는 조항이다.",,X,2,,,0,,,,,,,,,,,,,
1010,ABANK-1010,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 분류로 가장 적절하지 않은 것은?
① Per Risk Cover - 비례특약재보험
② Excess of Loss Cover – 비비례특약재보험
③ Quota Share - 비례특약재보험
④ Per Occurrence Cover - 비비례특약재보험",,X,4,,,0,,,,,,,,,,,,,
1011,ABANK-1011,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 출재의 성질 및 형식, 담보하는 보험종목의 범위 등을 규정하는 조항은?
① Reinsuring Clause
② Definitions Clause
③ Commencement and Termination Clause
④ Exclusion Clause 제30회",,X,3,,,0,,,,,,,,,,,,,
1012,ABANK-1012,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 출재사 관점에서 임의재보험의 장점으로 가장 적절하지 않은 것은?
① 대형위험에 대한 추가담보 확보
② 특약재보험의 실적 안정화에 기여
③ 재보험수수료 비용 절감
④ 신규위험에 대한 담보력 확보",,X,4,,,0,,,,,,,,,,,,,
1013,ABANK-1013,중개사시험,06재산보험,재물보험재보험,,선택형,BA05,AA05,,"다음 중 재보험 조항에 관한 설명으로 가장 적절한 것은?
① Dispute Resolution Clause는 특약에 적용되는 모든 사항에 대해 재보험사가 출재사와 동일한 조건 하에서 책임을 함께 해야 한다는 조항이다.
② Offset Clause는 출재사와 재보험사 사이의 보험료, 수수료, 보험금, 반환금 등 모든 지불 금액에 대해 상계 청산을 허용하는 조항이다.
③ Follow the Fortunes Clause는 보험사에 지급불능 사유가 발생한 경우 원보험계약자가 재보험사에게 직접 보험금을 청구할 수 있는 권리를 부여한 조항이다.
④ Cut Through Clause는 계약당사자 간의 분쟁은 법원의 사법적인 판단을 구하기에 앞서 중재에 의한 해결을 시도할 것을 규정한 조항이다.",,X,1,,,0,,,,,,,,,,,,,
